,project,site_id,revisitid,individual,revisit,revisit_date,num_individuals,year,utme,utmn,site_number,season,utm_zone,site_type
4120,gt,201805,20180501,NA,1,05/21/0018,0,2018,507432,5890142,05,spring,9,baited
4121,gt,201838,20183801,NA,1,05/21/0018,0,2018,509570,5912794,38,spring,9,baited
4122,gt,201837,20183701,NA,1,05/21/0018,0,2018,502782,5920806,37,spring,9,baited
4123,gt,201839,20183901,NA,1,05/21/0018,0,2018,501488,5904118,39,spring,9,baited
4124,gt,201841,20184101,NA,1,05/21/0018,0,2018,495862,5894280,41,spring,9,baited
4125,gt,201843,20184301,NA,1,05/21/0018,0,2018,501642,5887917,43,spring,9,baited
4126,gt,201849,20184901,NA,1,05/21/0018,0,2018,507858,5907496,49,spring,9,baited
4127,gt,201801,20180101,NA,1,05/21/0018,0,2018,492012,5878401,01,spring,9,baited
4128,gt,201844,20184401,NA,1,05/22/0018,0,2018,480126,5930229,44,spring,9,baited
4129,gt,201816,20181601,NA,1,05/22/0018,0,2018,476814,5936658,16,spring,9,baited
4130,gt,201817,20181701,NA,1,05/22/0018,0,2018,481878,5929955,17,spring,9,baited
4131,gt,201851,20185101,NA,1,05/22/0018,0,2018,479197,5944122,51,spring,9,baited
4132,gt,201848,20184802,NA,2,05/28/0018,0,2018,482416,5918225,48,spring,9,baited
4133,gt,201835,20183502,NA,2,05/30/0018,0,2018,501513,5917144,35,spring,9,baited
4134,gt,201834,20183402,NA,2,05/30/0018,0,2018,503687,5944957,34,spring,9,baited
4135,gt,201833,20183302,NA,2,05/30/0018,0,2018,497607,5946765,33,spring,9,baited
4136,gt,201832,20183202,NA,2,05/30/0018,0,2018,494626,5916580,32,spring,9,baited
4137,gt,201831,20183102,NA,2,05/30/0018,0,2018,496248,5919565,31,spring,9,baited
4138,gt,201830,20183002,NA,2,05/30/0018,0,2018,496577,5920580,30,spring,9,baited
4139,gt,201821,20182102,NA,2,05/30/0018,0,2018,505052,5939450,21,spring,9,baited
4140,gt,201820,20182002,NA,2,05/30/0018,0,2018,497938,5940023,20,spring,9,baited
4141,gt,201819,20181902,NA,2,05/30/0018,0,2018,492042,5936172,19,spring,9,baited
4142,gt,201818,20181802,NA,2,05/30/0018,0,2018,489655,5933567,18,spring,9,baited
4143,gt,201813,20181302,NA,2,05/30/0018,0,2018,480972,5956158,13,spring,9,baited
4144,gt,201812,20181202,NA,2,05/30/0018,0,2018,481589,5944734,12,spring,9,baited
4145,gt,201810,20181002,NA,2,05/30/0018,0,2018,502085,5919568,10,spring,9,baited
4146,gt,201836,20183602,NA,2,05/31/0018,0,2018,500611,5913808,36,spring,9,baited
4147,gt,201829,20182902,NA,2,05/31/0018,0,2018,494857,5869551,29,spring,9,baited
4148,gt,201828,20182802,NA,2,05/31/0018,0,2018,500706,5872696,28,spring,9,baited
4149,gt,201827,20182702,NA,2,05/31/0018,0,2018,501291,5883536,27,spring,9,baited
4150,gt,201826,20182602,NA,2,05/31/0018,0,2018,512481,5892577,26,spring,9,baited
4151,gt,201825,20182502,NA,2,05/31/0018,0,2018,511220,5885811,25,spring,9,baited
4152,gt,201824,20182402,NA,2,05/31/0018,0,2018,491032,5870055,24,spring,9,baited
4153,gt,201809,20180902,NA,2,05/31/0018,0,2018,502675,5911955,09,spring,9,baited
4154,gt,201808,20180802,NA,2,05/31/0018,0,2018,496647,5913500,08,spring,9,baited
4155,gt,201807,20180702,NA,2,05/31/0018,0,2018,491735,5911463,07,spring,9,baited
4156,gt,201804,20180402,NA,2,05/31/0018,0,2018,506366,5881518,04,spring,9,baited
4157,gt,201802,20180202,NA,2,05/31/0018,0,2018,490244,5868997,02,spring,9,baited
4158,gt,201850,20185002,NA,2,06/01/0018,0,2018,472064,5916412,50,spring,9,baited
4159,gt,201847,20184702,NA,2,06/01/0018,0,2018,469749,5914277,47,spring,9,baited
4160,gt,201845,20184502,NA,2,06/01/0018,0,2018,462505,5934252,45,spring,9,baited
4161,gt,201846,20184602,NA,2,06/01/0018,0,2018,468301,5925313,46,spring,9,baited
4162,gt,201843,20184302,NA,2,06/02/0018,0,2018,501642,5887917,43,spring,9,baited
4163,gt,201840,20184002,NA,2,06/02/0018,0,2018,487841,5868289,40,spring,9,baited
4164,gt,201805,20180502,NA,2,06/02/0018,0,2018,507432,5890142,05,spring,9,baited
4165,gt,201803,20180302,NA,2,06/02/0018,0,2018,502147,5872277,03,spring,9,baited
4166,gt,201801,20180102,NA,2,06/02/0018,0,2018,492012,5878401,01,spring,9,baited
4167,gt,201849,20184902,NA,2,06/03/0018,0,2018,507858,5907496,49,spring,9,baited
4168,gt,201842,20184202,NA,2,06/03/0018,0,2018,494956,5902285,42,spring,9,baited
4169,gt,201841,20184102,NA,2,06/03/0018,0,2018,495862,5894280,41,spring,9,baited
4170,gt,201839,20183902,NA,2,06/03/0018,0,2018,501488,5904118,39,spring,9,baited
4171,gt,201838,20183802,NA,2,06/03/0008,0,2018,509570,5912794,38,spring,9,baited
4172,gt,201837,20183702,NA,2,06/03/0018,0,2018,502782,5920806,37,spring,9,baited
4173,gt,201806,20180602,NA,2,06/03/0018,0,2018,495301,5899616,06,spring,9,baited
4174,gt,201851,20185102,NA,2,06/04/0018,0,2018,479197,5944122,51,spring,9,baited
4175,gt,201844,20184402,NA,2,06/04/0018,0,2018,480126,5930229,44,spring,9,baited
4176,gt,201817,20181702,NA,2,06/04/0018,0,2018,481878,5929955,17,spring,9,baited
4177,gt,201816,20181602,NA,2,06/04/0018,0,2018,476814,5936658,16,spring,9,baited
4178,ht,201812w,201812w01,NA,1,05/17/2018,0,2018,556994,5813778,12w,spring,9,baited
4179,ht,201813,20181301,NA,1,05/17/2018,0,2018,572132,5813390,13,spring,9,baited
4180,ht,201817,20181701,27978,1,05/17/2018,1,2018,562420,5807575,17,spring,9,baited
4181,ht,201817w,201817w01,NA,1,05/17/2018,0,2018,556524,5805657,17w,spring,9,baited
4182,ht,201818,20181801,197098,1,05/17/2018,1,2018,573260,5807346,18,spring,9,baited
4183,ht,201819b,201819b01,NA,1,05/17/2018,0,2018,577404,5805022,19b,spring,9,baited
4184,ht,201822,20182201,NA,1,05/18/2018,0,2018,599554,5805981,22,spring,9,baited
4185,ht,201823b,201823b01,27978,1,05/17/2018,1,2018,563483,5802164,23b,spring,9,baited
4186,ht,201823wb,201823wb01,NA,1,05/17/2018,0,2018,553483,5801163,23wb,spring,9,baited
4187,ht,201824,20182401,NA,1,05/18/2018,0,2018,565715,5798325,24,spring,9,baited
4188,ht,201825,20182501,197098,1,05/17/2018,1,2018,571894,5801344,25,spring,9,baited
4189,ht,201826,20182601,NA,1,05/17/2018,0,2018,579096,5799518,26,spring,9,baited
4190,ht,201827c,201827c01,NA,1,05/19/2018,0,2018,585484,5799991,27c,spring,9,baited
4191,ht,201829,20182901,NA,1,05/18/2018,0,2018,598711,5798035,29,spring,9,baited
4192,ht,201830,20183001,11913,1,05/18/2018,1,2018,606006,5802329,30,spring,9,baited
4193,ht,201831b,201831b01,NA,1,05/19/2018,0,2018,560173,5795082,31b,spring,9,baited
4194,ht,201831wb,201831wb01,NA,1,05/17/2018,0,2018,550244,5794397,31wb,spring,9,baited
4195,ht,201832,20183201,NA,1,05/19/2018,0,2018,561650,5791180,32,spring,9,baited
4196,ht,201833,20183301,NA,1,05/19/2018,0,2018,568635,5792645,33,spring,9,baited
4197,ht,201835,20183501,NA,1,05/19/2018,0,2018,586025,5797881,35,spring,9,baited
4198,ht,201836,20183601,NA,1,05/18/2018,0,2018,595017,5797134,36,spring,9,baited
4199,ht,201837,20183701,NA,1,05/18/2018,0,2018,599041,5795203,37,spring,9,baited
4200,ht,201839,20183901,NA,1,05/19/2018,0,2018,560339,5786635,39,spring,9,baited
4201,ht,201840,20184001,NA,1,05/19/2018,0,2018,563709,5786316,40,spring,9,baited
4202,ht,201841,20184101,NA,1,05/19/2018,0,2018,568027,5786020,41,spring,9,baited
4203,ht,201842,20184201,NA,1,05/19/2018,0,2018,576323,5784928,42,spring,9,baited
4204,ht,201843,20184301,NA,1,05/19/2018,0,2018,583457,5786636,43,spring,9,baited
4205,ht,201844,20184401,NA,1,05/19/2018,0,2018,595062,5788533,44,spring,9,baited
4206,ht,201849,20184901,NA,1,05/19/2018,0,2018,575981,5782078,49,spring,9,baited
4207,ht,201845,20184501,NA,1,05/19/2018,0,2018,596266,5787756,45,spring,9,baited
4208,ht,201847,20184701,NA,1,05/19/2018,0,2018,568262,5777866,47,spring,9,baited
4209,ht,201848,20184801,NA,1,05/19/2018,0,2018,570364,5781225,48,spring,9,baited
4210,ht,201852,20185201,NA,1,05/18/2018,0,2018,560693,5774488,52,spring,9,baited
4211,ht,201853,20185301,NA,1,05/18/2018,0,2018,570897,5769893,53,spring,9,baited
4212,ht,201854,20185401,NA,1,05/18/2018,0,2018,579317,5775736,54,spring,9,baited
4213,ht,201855,20185501,NA,1,05/18/2018,0,2018,585405,5773551,55,spring,9,baited
4214,ht,201861,20186101,NA,1,05/18/2018,0,2018,579368,5767809,61,spring,9,baited
4215,ht,201867,20186701,NA,1,05/18/2018,0,2018,577031,5757858,67,spring,9,baited
4216,ht,201872,20187201,11981,1,05/18/2018,1,2018,579930,5750350,72,spring,9,baited
4217,ht,201801,20180101,NA,1,05/16/2018,0,2018,564537,5834032,01,spring,9,baited
4218,ht,201802,20180201,NA,1,05/23/2018,0,2018,571198,5838755,02,spring,9,baited
4219,ht,201803,20180301,55993,1,05/23/2018,1,2018,575994,5835428,03,spring,9,baited
4220,ht,201804,20180401,NA,1,05/16/2018,0,2018,564325,5828984,04,spring,9,baited
4221,ht,201804w,201804w01,NA,1,05/16/2018,0,2018,560190,5828090,04w,spring,9,baited
4222,ht,201805,20180501,NA,1,05/23/2018,0,2018,571179,5829267,05,spring,9,baited
4223,ht,201806,20180601,NA,1,05/23/2018,0,2018,579158,5827615,06,spring,9,baited
4224,ht,201807,20180701,NA,1,05/23/2018,0,2018,584311,5829509,07,spring,9,baited
4225,ht,201808,20180801,NA,1,05/16/2018,0,2018,565465,5820928,08,spring,9,baited
4226,ht,201808w,201808w01,NA,1,05/16/2018,0,2018,560075,5822251,08w,spring,9,baited
4227,ht,201809,20180901,NA,1,05/23/2018,0,2018,573002,5823442,09,spring,9,baited
4228,ht,201810,20181001,139903,1,05/16/2018,1,2018,578794,5818716,10,spring,9,baited
4229,ht,201811,20181101,NA,1,05/22/2018,0,2018,588169,5822882,11,spring,9,baited
4230,ht,201812b,201812b01,NA,1,05/16/2018,0,2018,565891,5815945,12b,spring,9,baited
4231,ht,201814,20181401,139903,1,05/16/2018,1,2018,580816,5815532,14,spring,9,baited
4232,ht,201815,20181501,NA,1,05/16/2018,0,2018,585559,5814464,15,spring,9,baited
4233,ht,201816,20181601,NA,1,05/22/2018,0,2018,592144,5815916,16,spring,9,baited
4234,ht,201820,20182001,197098,1,05/16/2018,1,2018,582890,5811849,20,spring,9,baited
4235,ht,201821,20182101,NA,1,05/22/2018,0,2018,592601,5804632,21,spring,9,baited
4236,ht,201828,20182801,NA,1,05/22/2018,0,2018,593544,5802153,28,spring,9,baited
4237,ht,201834,20183401,NA,1,05/22/2018,0,2018,576816,5794593,34,spring,9,baited
4238,ht,201838,20183801,NA,1,05/22/2018,0,2018,606170,5793008,38,spring,9,baited
4239,ht,201846,20184601,NA,1,05/22/2018,0,2018,604548,5788832,46,spring,9,baited
4240,ht,201850,20185001,119204,1,05/22/2018,1,2018,583031,5781304,50,spring,9,baited
4241,ht,201851,20185101,NA,1,05/22/2018,0,2018,593182,5777588,51,spring,9,baited
4242,ht,201859,20185901,12102,1,05/22/2018,2,2018,611769,5773162,59,spring,9,baited
4243,ht,201859,20185901,12393,1,05/22/2018,2,2018,611769,5773162,59,spring,9,baited
4244,ht,201860,20186001,NA,1,05/22/2018,0,2018,618719,5770882,60,spring,9,baited
4245,ht,201863,20186301,197067,1,05/21/2018,2,2018,595078,5765499,63,spring,9,baited
4246,ht,201863,20186301,37331,1,05/21/2018,2,2018,595078,5765499,63,spring,9,baited
4247,ht,201865,20186501,197067,1,05/21/2018,3,2018,604400,5765828,65,spring,9,baited
4248,ht,201865,20186501,197159,1,05/21/2018,3,2018,604400,5765828,65,spring,9,baited
4249,ht,201865,20186501,49106,1,05/21/2018,3,2018,604400,5765828,65,spring,9,baited
4250,ht,201868,20186801,NA,1,05/21/2018,0,2018,583502,5760731,68,spring,9,baited
4251,ht,201869b,201869b01,NA,1,05/21/2018,0,2018,595397,5757848,69b,spring,9,baited
4252,ht,201870,20187001,NA,1,05/21/2018,0,2018,597864,5762504,70,spring,9,baited
4253,ht,201871,20187101,NA,1,05/21/2018,0,2018,603281,5762599,71,spring,9,baited
4254,ht,201873b,201873b01,NA,1,05/21/2018,0,2018,590710,5754493,73b,spring,9,baited
4255,ht,201875,20187501,NA,1,05/21/2018,0,2018,601192,5752321,75,spring,9,baited
4256,ht,201878,20187801,12536,1,05/21/2018,1,2018,583532,5742737,78,spring,9,baited
4257,ht,201879,20187901,NA,1,05/21/2018,0,2018,590245,5745199,79,spring,9,baited
4258,ht,201880,20188001,NA,1,05/21/2018,0,2018,596710,5746730,80,spring,9,baited
4259,ht,201882,20188201,197171,1,05/21/2018,1,2018,587280,5737982,82,spring,9,baited
4260,ht,201883,20188301,49272,1,05/21/2018,1,2018,590793,5739841,83,spring,9,baited
4261,ht,201884,20188401,NA,1,05/22/2018,0,2018,618553,5790411,84,spring,9,baited
4262,ht,201885,20188501,49199,1,05/22/2018,1,2018,616011,5783013,85,spring,9,baited
4263,ht,201888,20188801,NA,1,05/16/2018,0,2018,575317,5817463,88,spring,9,baited
4264,ht,201801,20180102,NA,2,05/29/2018,0,2018,564537,5834032,01,spring,9,baited
4265,ht,201802,20180202,NA,2,06/02/2018,0,2018,571198,5838755,02,spring,9,baited
4266,ht,201803,20180302,NA,2,06/02/2018,0,2018,575994,5835428,03,spring,9,baited
4267,ht,201804,20180402,NA,2,05/29/2018,0,2018,564325,5828984,04,spring,9,baited
4268,ht,201804w,201804w02,NA,2,05/29/2018,0,2018,560190,5828090,04w,spring,9,baited
4269,ht,201805,20180502,NA,2,06/02/2018,0,2018,571179,5829267,05,spring,9,baited
4270,ht,201806,20180602,NA,2,06/02/2018,0,2018,579158,5827615,06,spring,9,baited
4271,ht,201807,20180702,NA,2,06/02/2018,0,2018,584311,5829509,07,spring,9,baited
4272,ht,201808,20180802,NA,2,05/29/2018,0,2018,565465,5820928,08,spring,9,baited
4273,ht,201808w,201808w02,NA,2,05/29/2018,0,2018,560075,5822251,08w,spring,9,baited
4274,ht,201809,20180902,NA,2,06/02/2018,0,2018,573002,5823442,09,spring,9,baited
4275,ht,201810,20181002,NA,2,05/29/2018,0,2018,578794,5818716,10,spring,9,baited
4276,ht,201811,20181102,NA,2,06/02/2018,0,2018,588169,5822882,11,spring,9,baited
4277,ht,201812b,201812b02,NA,2,05/29/2018,0,2018,565891,5815945,12b,spring,9,baited
4278,ht,201812w,201812w02,NA,2,05/30/2018,0,2018,556994,5813778,12w,spring,9,baited
4279,ht,201813,20181302,NA,2,05/30/2018,0,2018,572132,5813390,13,spring,9,baited
4280,ht,201814,20181402,11913,2,05/29/2018,1,2018,580816,5815532,14,spring,9,baited
4281,ht,201815,20181502,NA,2,05/29/2018,0,2018,585559,5814464,15,spring,9,baited
4282,ht,201816,20181602,NA,2,06/02/2018,0,2018,592144,5815916,16,spring,9,baited
4283,ht,201817,20181702,197098,2,05/30/2018,1,2018,562420,5807575,17,spring,9,baited
4284,ht,201817w,201817w02,NA,2,05/30/2018,0,2018,556524,5805657,17w,spring,9,baited
4285,ht,201818,20181802,NA,2,05/30/2018,0,2018,573260,5807346,18,spring,9,baited
4286,ht,201819b,201819b02,NA,2,05/30/2018,0,2018,577404,5805022,19b,spring,9,baited
4287,ht,201820,20182002,NA,2,05/29/2018,0,2018,582890,5811849,20,spring,9,baited
4288,ht,201821,20182102,NA,2,06/02/2018,0,2018,592601,5804632,21,spring,9,baited
4289,ht,201822,20182202,11913,2,05/31/2018,2,2018,599554,5805981,22,spring,9,baited
4290,ht,201822,20182202,149691,2,05/31/2018,2,2018,599554,5805981,22,spring,9,baited
4291,ht,201823b,201823b02,NA,2,05/30/2018,0,2018,563483,5802164,23b,spring,9,baited
4292,ht,201823wb,201823wb02,NA,2,05/30/2018,0,2018,553483,5801163,23wb,spring,9,baited
4293,ht,201824,20182402,NA,2,05/30/2018,0,2018,565715,5798325,24,spring,9,baited
4294,ht,201825,20182502,NA,2,05/30/2018,0,2018,571894,5801344,25,spring,9,baited
4295,ht,201826,20182602,NA,2,05/30/2018,0,2018,579096,5799518,26,spring,9,baited
4296,ht,201827c,201827c02,NA,2,06/01/2018,0,2018,585484,5799991,27c,spring,9,baited
4297,ht,201828,20182802,NA,2,06/02/2018,0,2018,593544,5802153,28,spring,9,baited
4298,ht,201829,20182902,NA,2,05/31/2018,0,2018,598711,5798035,29,spring,9,baited
4299,ht,201830,20183002,NA,2,05/31/2018,0,2018,606006,5802329,30,spring,9,baited
4300,ht,201831wb,201831wb02,NA,2,05/30/2018,0,2018,550244,5794397,31wb,spring,9,baited
4301,ht,201831b,201831b02,NA,2,06/01/2018,0,2018,560173,5795082,31b,spring,9,baited
4302,ht,201832,20183202,NA,2,06/01/2018,0,2018,561650,5791180,32,spring,9,baited
4303,ht,201833,20183302,NA,2,05/30/2018,0,2018,568635,5792645,33,spring,9,baited
4304,ht,201834,20183402,NA,2,06/02/2018,0,2018,576816,5794593,34,spring,9,baited
4305,ht,201835,20183502,NA,2,06/01/2018,0,2018,586025,5797881,35,spring,9,baited
4306,ht,201836,20183602,NA,2,05/31/2018,0,2018,595017,5797134,36,spring,9,baited
4307,ht,201837,20183702,119204,2,06/01/2018,1,2018,599041,5795203,37,spring,9,baited
4308,ht,201839,20183902,NA,2,06/01/2018,0,2018,560339,5786635,39,spring,9,baited
4309,ht,201840,20184002,NA,2,06/01/2018,0,2018,563709,5786316,40,spring,9,baited
4310,ht,201841,20184102,NA,2,06/01/2018,0,2018,568027,5786020,41,spring,9,baited
4311,ht,201843,20184302,NA,2,06/01/2018,0,2018,583457,5786636,43,spring,9,baited
4312,ht,201842,20184202,NA,2,06/01/2018,0,2018,576323,5784928,42,spring,9,baited
4313,ht,201844,20184402,NA,2,05/31/2018,0,2018,595062,5788533,44,spring,9,baited
4314,ht,201845,20184502,NA,2,05/31/2018,0,2018,596266,5787756,45,spring,9,baited
4315,ht,201847,20184702,NA,2,06/01/2018,0,2018,568262,5777866,47,spring,9,baited
4316,ht,201848,20184802,27978,2,06/01/2018,1,2018,570364,5781225,48,spring,9,baited
4317,ht,201849,20184902,NA,2,06/01/2018,0,2018,575981,5782078,49,spring,9,baited
4318,ht,201852,20185202,NA,2,05/31/2018,0,2018,560693,5774488,52,spring,9,baited
4319,ht,201853,20185302,NA,2,05/31/2018,0,2018,570897,5769893,53,spring,9,baited
4320,ht,201854,20185402,NA,2,05/31/2018,0,2018,579317,5775736,54,spring,9,baited
4321,ht,201855,20185502,NA,2,05/31/2018,0,2018,585405,5773551,55,spring,9,baited
4322,ht,201861,20186102,NA,2,05/31/2018,0,2018,579368,5767809,61,spring,9,baited
4323,ht,201867,20186702,NA,2,05/31/2018,0,2018,577031,5757858,67,spring,9,baited
4324,ht,201872,20187202,59849,2,05/31/2018,1,2018,579930,5750350,72,spring,9,baited
4325,ht,201888,20188802,NA,2,05/29/2018,0,2018,575317,5817463,88,spring,9,baited
4326,ht,201875,20187502,NA,2,06/03/2018,0,2018,601192,5752321,75,spring,9,baited
4327,ht,201878,20187802,32633,2,06/03/2018,1,2018,583532,5742737,78,spring,9,baited
4328,ht,201879,20187902,32633,2,06/03/2018,1,2018,590245,5745199,79,spring,9,baited
4329,ht,201880,20188002,NA,2,06/03/2018,0,2018,596710,5746730,80,spring,9,baited
4330,ht,201882,20188202,NA,2,06/03/2018,0,2018,587280,5737982,82,spring,9,baited
4331,ht,201883,20188302,NA,2,06/03/2018,0,2018,590793,5739841,83,spring,9,baited
4332,ht,201884,20188402,NA,2,06/04/2018,0,2018,618553,5790411,84,spring,9,baited
4333,ht,201885,20188502,NA,2,06/04/2018,0,2018,616011,5783013,85,spring,9,baited
4334,ht,201863,20186302,197159,2,06/03/2018,1,2018,595078,5765499,63,spring,9,baited
4335,ht,201873b,201873b02,11243,2,06/03/2018,2,2018,590710,5754493,73b,spring,9,baited
4336,ht,201873b,201873b02,197159,2,06/03/2018,2,2018,590710,5754493,73b,spring,9,baited
4337,ht,201871,20187102,NA,2,06/04/2018,0,2018,603281,5762599,71,spring,9,baited
4338,ht,201869b,201869b02,NA,2,06/03/2018,0,2018,595397,5757848,69b,spring,9,baited
4339,ht,201868,20186802,NA,2,06/03/2018,0,2018,583502,5760731,68,spring,9,baited
4340,ht,201865,20186502,NA,2,06/04/2018,0,2018,604400,5765828,65,spring,9,baited
4341,ht,201860,20186002,NA,2,06/04/2018,0,2018,618719,5770882,60,spring,9,baited
4342,ht,201859,20185902,NA,2,06/04/2018,0,2018,611769,5773162,59,spring,9,baited
4343,ht,201850,20185002,NA,2,06/04/2018,0,2018,583031,5781304,50,spring,9,baited
4344,ht,201851,20185102,NA,2,06/04/2018,0,2018,593182,5777588,51,spring,9,baited
4345,ht,201838,20183802,NA,2,06/04/2018,0,2018,606170,5793008,38,spring,9,baited
4346,ht,201846,20184602,NA,2,06/04/2018,0,2018,604548,5788832,46,spring,9,baited
4347,ht,201870,20187002,NA,2,06/03/2018,0,2018,597864,5762504,70,spring,9,baited
4348,nt,201892,20189201,NA,1,05/18/2018,0,2018,647740,5799764,92,spring,9,baited
4349,nt,201891,20189101,NA,1,05/18/2018,0,2018,653573,5804343,91,spring,9,baited
4350,nt,201855,20185501,NA,1,05/18/2018,0,2018,655188,5804330,55,spring,9,baited
4351,nt,201852,20185201,NA,1,05/18/2018,0,2018,663099,5804989,52,spring,9,baited
4352,nt,201853,20185301,NA,1,05/18/2018,0,2018,662943,5806076,53,spring,9,baited
4353,nt,201842,20184201,56595,1,05/18/2018,1,2018,687062,5813670,42,spring,9,baited
4354,nt,201889,20188901,NA,1,05/18/2018,0,2018,677962,5815759,89,spring,9,baited
4355,nt,201844,20184401,NA,1,05/18/2018,0,2018,677431,5812561,44,spring,9,baited
4356,nt,201843,20184301,NA,1,05/18/2018,0,2018,681617,5811968,43,spring,9,baited
4357,nt,201850,20185001,NA,1,05/18/2018,0,2018,667686,5813177,50,spring,9,baited
4358,nt,201851,20185101,NA,1,05/18/2018,0,2018,668648,5810751,51,spring,9,baited
4359,nt,201841,20184101,NA,1,05/23/2018,0,2018,689543,5811967,41,spring,9,baited
4360,nt,201847,20184701,NA,1,05/22/2018,0,2018,677561,5795218,47,spring,9,baited
4361,nt,201895,20189501,NA,1,05/22/2018,0,2018,678462,5794535,95,spring,9,baited
4362,nt,201849,20184901,NA,1,05/22/2018,0,2018,673798,5806586,49,spring,9,baited
4363,nt,201860,20186001,NA,1,05/23/2018,0,2018,636702,5795583,60,spring,9,baited
4364,nt,201861,20186101,NA,1,05/23/2018,0,2018,640982,5785558,61,spring,9,baited
4365,nt,201862,20186201,NA,1,05/23/2018,0,2018,646129,5783414,62,spring,9,baited
4366,nt,201840,20184001,NA,1,05/23/2018,0,2018,694726,5809508,40,spring,9,baited
4367,nt,201893,20189301,NA,1,05/23/2018,0,2018,698947,5803548,93,spring,9,baited
4368,nt,201839,20183901,NA,1,05/23/2018,0,2018,698350,5804211,39,spring,9,baited
4369,nt,201894,20189401,NA,1,05/23/2018,0,2018,696909,5806199,94,spring,9,baited
4370,nt,201863,20186301,NA,1,05/24/2018,0,2018,648381,5778926,63,spring,9,baited
4371,nt,201864,20186401,NA,1,05/24/2018,0,2018,652524,5777361,64,spring,9,baited
4372,nt,201834,20183401,NA,1,05/24/2018,0,2018,301860,5810114,34,spring,10,baited
4373,nt,201835,20183501,NA,1,05/24/2018,0,2018,298386,5809468,35,spring,10,baited
4374,nt,201836,20183601,NA,1,05/24/2018,0,2018,701705,5805142,36,spring,9,baited
4375,nt,201837,20183701,NA,1,05/24/2018,0,2018,700111,5806096,37,spring,9,baited
4376,nt,201898,20189801,NA,1,05/24/2018,0,2018,697270,5807749,98,spring,9,baited
